Index	Time Elapsed(ms)	Particle Count	Dispatch Duration(ms)	Draw Duration(ms)	Frame Time(ms)	VRAM Usage(MB)	34.1484
105	5.31579	13568	1.45658	0.244896	2.01903	
106	5.36777	13696	1.46038	0.246656	2.05163	
107	5.41871	13824	1.4801	0.249312	2.09261	
108	5.46908	13952	1.48957	0.25136	2.13003	
109	5.5192	14080	1.50557	0.253216	2.15725	
110	5.5699	14208	1.78643	0.254944	2.17536	
111	5.62209	14336	1.53402	0.258816	2.19425	
112	5.67354	14464	1.54621	0.259488	2.21373	
113	5.72418	14592	1.5568	0.261888	2.23032	
114	5.77464	14720	1.57712	0.2664	2.25271	
115	5.82584	14848	1.59152	0.269408	2.26845	
116	5.87589	14976	1.90861	0.271712	2.27912	
117	5.9267	15104	1.7912	0.273888	2.32883	
118	5.97769	15232	1.7904	0.27632	2.37399	
119	6.02912	15360	1.80554	0.27936	2.41104	
120	6.08108	15488	2.07117	0.280608	2.46085	
121	6.13248	15616	1.84986	0.283872	2.50413	
122	6.18367	15744	1.85811	0.285312	2.55434	
123	6.23458	15872	1.88054	0.288032	2.58519	
124	6.28554	16000	1.87962	0.28928	2.5986	
125	6.33624	16128	2.09507	0.291712	2.62206	
126	6.38815	16256	2.15808	0.2952	2.63821	
127	6.43842	16384	1.93658	0.296064	2.66137	
128	6.49047	16512	1.9447	0.298784	2.67081	
129	6.54148	16640	1.95606	0.301056	2.6921	
130	6.59188	16768	2.38685	0.30432	2.74894	
131	6.64414	16896	2.1609	0.306304	2.79462	
132	6.69642	17024	2.39859	0.308672	2.82926	
133	6.74644	17152	2.20451	0.311776	2.8757	
134	6.79732	17280	2.20976	0.313312	2.91705	
135	6.84981	17408	2.24669	0.316064	2.96052	
136	6.90091	17536	2.52765	0.31872	3.01187	
137	6.95203	17664	2.29258	0.321344	3.03561	
138	7.00319	17792	2.31194	0.325088	3.05768	
139	7.05498	17920	2.35402	0.326848	3.08507	
140	7.10742	18048	2.36893	0.329344	3.10649	
141	7.16055	18176	2.60394	0.330816	3.13411	
142	7.2118	18304	2.39312	0.334336	3.15846	
143	7.26444	18432	2.60189	0.336416	3.19953	
144	7.31517	18560	2.61088	0.338368	3.23701	
145	7.3674	18688	2.63664	0.34	3.27639	
146	7.41813	18816	2.64749	0.343264	3.31645	
147	7.46816	18944	2.68941	0.345504	3.36089	
148	7.52122	19072	2.68746	0.346784	3.40784	
149	7.57413	19200	2.70112	0.34864	3.4537	
150	7.62696	19328	2.72378	0.352192	3.50131	
151	7.67762	19456	2.9897	0.353824	3.53628	
152	7.729	19584	2.75782	0.356288	3.5615	
153	7.78132	19712	2.78589	0.3584	3.58699	
154	7.83153	19840	2.80237	0.361344	3.61356	
155	7.88379	19968	2.82765	0.363584	3.63825	
156	7.9348	20096	3.43165	0.365024	3.68237	
157	7.98729	20224	3.33747	0.36848	3.72422	
158	8.03779	20352	3.08138	0.370848	3.77939	
159	8.0911	20480	3.12224	0.373472	3.81924	
160	8.143	20608	3.15491	0.37536	3.86178	
161	8.19358	20736	3.14714	0.377536	3.90919	
162	8.24736	20864	3.16864	0.379328	3.96039	
163	8.30098	20992	3.19485	0.381728	4.00561	
164	8.35415	21120	3.21059	0.384224	4.04399	
165	8.40697	21248	3.47885	0.385984	4.08132	
166	8.45998	21376	3.25491	0.388832	4.10957	
167	8.51339	21504	3.53882	0.391776	4.1302	
168	8.56375	21632	3.33827	0.400704	4.15402	
169	8.61593	21760	3.57997	0.404384	4.20235	
170	8.66861	21888	3.87837	0.407584	4.2628	
171	8.723	22016	3.6353	0.408352	4.31108	
172	8.77409	22144	3.65184	0.410848	4.35884	
173	8.82635	22272	3.62192	0.41296	4.41171	
174	8.88028	22400	3.67136	0.414752	4.45831	
175	8.93137	22528	3.66086	0.41776	4.50987	
176	8.98411	22656	3.69245	0.41968	4.55723	
177	9.03864	22784	3.73757	0.422176	4.60334	
178	9.09096	22912	3.98794	0.424896	4.65316	
179	9.14138	23040	3.75901	0.426336	4.69764	
180	9.19475	23168	3.83862	0.429248	4.73066	
